meter_reading,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
11.653821490660256,Retail,283,1985.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
3.2781097808899933,Retail,15304,2016.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
15.850802593995919,Retail,9045,2016.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
444.193726045135,Retail,31666,2008.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
96.54480432452412,Other,9569,1989.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
178.16532032550398,Lodging/residential,24456,1968.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
45.601006602552246,Other,4698,1981.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
91.89265111891991,Parking,387638,2014.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
417.0154873094582,Education,106523,1970.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
687.1972372881356,Office,87742,1971.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
523.299069616359,Education,7867,2011.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
115.7261800036996,Office,16726,2011.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
235.13262751988165,Lodging/residential,60088,2013.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
363.32806288145,Lodging/residential,65359,2013.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
383.28163917144445,Lodging/residential,83379,2013.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
175.19369287169044,Entertainment/public assembly,81337,2005.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
831.6064338820048,Education,81576,1997.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
259.93296191973366,Lodging/residential,38686,2001.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
526.2322565193268,Lodging/residential,42731,2001.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
228.93311198965452,Lodging/residential,41617,2001.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
159.78310427223968,Lodging/residential,53130,2001.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
174.24141625369822,Lodging/residential,53130,2001.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
163.75624484926948,Lodging/residential,37241,1981.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
189.67589471056039,Lodging/residential,24456,1968.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
142.7632698853126,Parking,487433,2007.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
104.67038093853014,Parking,387638,2000.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
50.14009590975789,Parking,387638,2007.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
140.91294717330862,Parking,387638,1998.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
150.78559961161457,Parking,387638,2002.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
39.35855013855533,Parking,387638,2008.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
128.0579020099576,Parking,387638,1997.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
283.60417245652974,Education,80942,2010.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
1637.953547892012,Education,128887,2009.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
171.18578320695394,Lodging/residential,24456,1968.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
317.1157515034837,Education,76257,2007.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
603.8301170921198,Office,36240,2010.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
1654.7539654152024,Office,156111,2001.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
15.03966580358794,Other,3025,1979.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
53.92828745605921,Office,10743,1974.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
5.443941763727121,Other,2070,1996.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
26.652614964853864,Office,4038,1986.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
147.9798772332162,Lodging/residential,37241,1981.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
87.03160901184307,Education,10932,1986.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
97.15157336785649,Entertainment/public assembly,6412,2006.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
842.8583796929905,Entertainment/public assembly,76527,2007.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
1457.0991612426037,Retail,161755,1996.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
342.3863748982612,Lodging/residential,59200,1999.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
431.3437613399231,Education,68094,2003.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
80.57100504901054,Office,10779,1970.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
165.69194760377695,Office,33370,1982.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
78.10347603787326,Education,29469,1968.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
608.3385581938569,Lodging/residential,200933,2006.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
488.59058044888656,Lodging/residential,200933,2006.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
443.8149714364438,Lodging/residential,187647,2007.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
569.7197469946366,Lodging/residential,200933,2007.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
17.90275569737329,Office,2260,2016.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
160.57077260958016,Lodging/residential,24456,1968.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
99.44207987049028,Office,18860,1986.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
130.21479694783574,Office,15876,1983.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
84.44550540050743,Education,21657,2016.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
389.1724372110228,Office,45330,2003.0,,22.744815786472,2.998727479740138,17.379327782213604,1.2405891980360066,1017.9494365109996,152.52101497439105,3.391472131396852
78.12403090846995,Education,50623,,5.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
1.5195503758542142,Education,5374,,4.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
234.7567549863388,Education,97532,2005.0,10.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
239.15593246812386,Education,81580,1913.0,5.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
255.8982314435337,Education,56995,1953.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
308.8108974612932,Education,27814,2006.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
411.95464890710383,Education,118338,1909.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
26.094731386612022,Education,32206,,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
363.97447802823314,Education,100481,1958.0,9.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
871.0080503187613,Education,139683,1958.0,13.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
490.37747142531873,Education,129716,1968.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
167.4097563752277,Education,37265,,5.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
50.41598114754099,Education,15489,2004.0,4.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
344.1397546448087,Education,138316,1960.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
534.4645894808743,Education,91149,2007.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
171.17917068533697,Education,68211,1976.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
565.7266857126593,Education,150318,1906.0,9.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
279.9887863160291,Education,83043,1991.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
123.77043490437157,Education,61204,1989.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
39.90276642759562,Education,38319,1900.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
165.4938181693989,Education,16802,1995.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
125.22723134107468,Education,21539,2004.0,5.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
21.477599419398906,Lodging/residential,27071,,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
90.62792578551912,Lodging/residential,102774,1956.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
93.57554645947177,Lodging/residential,102957,1968.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
30.87821038251366,Lodging/residential,62893,1960.0,16.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
126.02360019353371,Lodging/residential,66661,1930.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
52.46142988387978,Lodging/residential,83108,1995.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
55.862966871584696,Lodging/residential,64723,1960.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
62.21448086293261,Lodging/residential,49589,1998.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
45.615163945810565,Lodging/residential,66532,1967.0,10.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
38.82875181010929,Lodging/residential,56467,1960.0,9.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
47.34301713342441,Entertainment/public assembly,64024,1967.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
134.2692383765938,Public services,118231,,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
80.76309113160292,Public services,56629,1900.0,6.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
31.697402766393445,Office,50020,,11.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
59.00630776411658,Office,44789,1919.0,5.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
35.7251804075592,Office,45348,,4.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
53.142916507285975,Office,40085,,4.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
30.704205954007286,Office,57673,,5.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
27.57023058970856,Office,14219,,4.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
15.205373394808742,Office,31614,1956.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
138.74256352459017,Office,82548,1977.0,7.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
200.93841041666667,Office,174601,1960.0,12.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
123.44358296903462,Office,81881,1960.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
427.2494648224044,Office,65657,1955.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
49.98254781420765,Office,30495,1997.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
12.979610555682077,Office,10301,1970.0,2.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
20.11797599043716,Office,16092,1965.0,3.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
242.93861577868853,Office,34455,1907.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
81.9976044057377,Office,51688,1930.0,8.0,12.01550697352749,0.059266227657572904,7.578107350059553,,1015.7571318397409,197.76937255203134,4.013777351247601
142.57726972560627,Public services,43681,2007.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
88.37647500853922,Office,5258,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
17.923047933507913,Office,10135,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
15.145339108628747,Education,9788,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
12.175003484320557,Entertainment/public assembly,15786,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
11.001856996470455,Education,11329,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
108.59667197996129,Education,98829,1968.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
107.24886257542981,Education,72102,1970.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
32.60007220630373,Warehouse/storage,12908,1979.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
18.00791409614713,Warehouse/storage,3877,1975.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
393.141451667995,Lodging/residential,553210,2009.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
81.14122623249459,Lodging/residential,86323,1956.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
440.26319594671526,Education,183460,2005.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
522.8263087783217,Education,179559,2006.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
65.29725501367365,Retail,45224,1982.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
51.598709088835676,Office,131797,1968.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
123.76321452971989,Office,121440,1983.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
126.90862885776107,Education,90903,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
168.12790684432295,Education,90900,,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
131.78964928262354,Education,111635,1989.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
58.389042468404874,Education,62238,1970.0,,24.963702380047145,2.0837116299178557,3.9018136882129277,0.1553249923710711,1011.4365629527949,153.62943023777478,2.8997945908935296
